text1,text2,distance
"It would take some strain off health services, particularly those which offer free healthcare such as the NHS in the UK.",First Aid training is provided by the Red Cross.,1
"It would take some strain off health services, particularly those which offer free healthcare such as the NHS in the UK.","There are free online courses in First Aid available, as well.",1
It would help children learn skills to save a life.,Saving lives is not a responsibility that should be placed on children.,1
"These numbers are only representative of one specific company. There are likely others that charge less, or even organizations and people that are willing to donate so as to provide free training.","First Aid courses are, on the whole, very expensive: a two-day course for a group of 12 focusing on first aid for children costs £1,080 + sales tax (VAT). Implementing first aid on a national level in schools may therefore be incredibly costly.",1
The monetary benefit of providing a vast number of patients with first aid could potentially cancel out any cost.,It would be expensive to implement compulsory First Aid.,1
"This is a sign of governmental failings that need to be fixed, and not a reason to keep essential First Aid out of national curricula.","There is already enormous pressure on school students in many of the current national school systems around the world, such as that of the UK. Students do not need an additional subject.",1
"First Aid training is applicable to all, so is a more efficient use of classroom time than certain subjects currently on some school curricula.",The school curriculum is already full. Adding in First Aid is not possible without making sacrifices in other areas.,1
"First Aid training should be seen as a vitally important component of a child's education, so space should be made accordingly on curricula even if sacrifices in other subject areas must be made.",The school curriculum is already full. Adding in First Aid is not possible without making sacrifices in other areas.,1
"After the initial wave of training, First Aid would not take up that much time in school.",The school curriculum is already full. Adding in First Aid is not possible without making sacrifices in other areas.,1
"Many countries already offer 'Health & Physical Education' as part of their school curriculum; so rather than trying to fit in extra classes, First Aid could easily be taught as an ancillary part of that program.",The school curriculum is already full. Adding in First Aid is not possible without making sacrifices in other areas.,1
"Ignorance, in this case, is not bliss. Not teaching children first aid will not somehow guarantee them protection from having someone around them fall ill, nor will it save them the trauma of this happening.",Children are too young to be able to provide First Aid. It makes more sense for First Aid to be taught mandatorily every few years throughout adulthood.,1
"Children are faster learners than adults, and their brains are much less fixed in the way they function. It therefore makes sense to teach First Aid at as young an age as possible.",Children are too young to be able to provide First Aid. It makes more sense for First Aid to be taught mandatorily every few years throughout adulthood.,1
Scouts are already taught basic first aid at age 10.,Children are too young to be able to provide First Aid. It makes more sense for First Aid to be taught mandatorily every few years throughout adulthood.,1
