text1,text2,distance
It should be the doctor's decision whether they want to perform the surgery or not.,Doctors may have different motives for whether they consider a patient's request reasonable or not.,1
Allowing this surgery would increase human capabilities in various lines of work.,"In order to compete, people could be forced to undergo augmentation surgery.",1
Allowing this surgery would increase human capabilities in various lines of work.,External wearable equipment would function just as well for the majority of work purposes.,1
"Cosmetic surgery is allowed, even though it can cause complications and the patients are usually healthy. Augmentation surgery should therefore be allowed.",Those undergoing cosmetic surgery will still be assessed for eligibility and can be rejected if it is deemed too risky or detrimental; the same laws can be applied to augmentation procedures.,1
"Cosmetic surgery is allowed, even though it can cause complications and the patients are usually healthy. Augmentation surgery should therefore be allowed.",Cosmetic enhancement and augmentation are very different objectives. One is superficial where the other is altering large portions of the body.,1
"Cosmetic surgery is allowed, even though it can cause complications and the patients are usually healthy. Augmentation surgery should therefore be allowed.","Cosmetic surgery alters structure but not function. As of now there are no artificial body parts that keep all function and also add some. Supernumerary parts are therefore reasonable under the standard put forth by cosmetic surgery, but the amputation of healthy, fully functional limbs would, today, not be.",1
A split tongue cosmetic surgery degrades the ability to use the tip of your tongue to move food around in your mouth.,"Cosmetic surgery alters structure but not function. As of now there are no artificial body parts that keep all function and also add some. Supernumerary parts are therefore reasonable under the standard put forth by cosmetic surgery, but the amputation of healthy, fully functional limbs would, today, not be.",1
Male circumcision prevents the foreskin from efficiently covering and protecting the penis.,"Cosmetic surgery alters structure but not function. As of now there are no artificial body parts that keep all function and also add some. Supernumerary parts are therefore reasonable under the standard put forth by cosmetic surgery, but the amputation of healthy, fully functional limbs would, today, not be.",1
"As surgery develops, this could be mitigated.",It is a huge and risky surgery.,1
"The harm will be undone by the addition of the new limb, making it ethical. Every incision in a surgery is a temporary harm, but the benefits resulting from the procedure make it ethical.","It cannot be construed as 'harmless' to remove a limb, regardless of the wishes of the patient.",1
"Since the intent is to help, not to harm, this does not break the Hippocratic Oath.",The amputation of a healthy limb or organ causes ethical problems and breaks the Hippocratic Oath.,1
"While not replacing the foreskin with an artificial one, the removal thereof, for religious reasons, is widely accepted in the West.",The amputation of a healthy limb or organ causes ethical problems and breaks the Hippocratic Oath.,1
"Over time, the prices are likely to alter as the procedure becomes more commonplace; this is a temporary issue only.","This could cause social issues, as this would only be available to the very rich.",1
"Over time, the prices are likely to alter as the procedure becomes more commonplace; this is a temporary issue only.","Even if the procedure becomes more commonplace, it is likely that only the rich will be able to afford high quality body parts.",1
"Theae procedures will, if they demonstrate health benefits, be covered by health insurance.","Since the procedure is not necessary, as the organ/part removed is healthy, very few insurers will cover it.",1
One can apply this to nearly all inventions ever made.,"Even if the procedure becomes more commonplace, it is likely that only the rich will be able to afford high quality body parts.",1
"Cosmetic surgery is very expensive too, widely available and not outlawed.","This could cause social issues, as this would only be available to the very rich.",1
"It will not be possible to outlaw it everywhere, thus if you do, only the very rich will be able to afford them by going to offshore hospitals outside of all countries jurisdictions.","This could cause social issues, as this would only be available to the very rich.",1
"It will not be possible to outlaw it everywhere, thus if you do, only the very rich will be able to afford them by going to offshore hospitals outside of all countries jurisdictions.",The wearing of artifical body parts could be made illegal.,1
"The benefits are not known yet; this is partially speculative, on the assumption that technology will continue to develop in prosthetic enhancement.",The benefits of artificial limbs or organs are uncertain.,1
The benefits of breast augmentation are uncertain too.,The benefits of artificial limbs or organs are uncertain.,1
This will most likely change in the future.,The benefits of artificial limbs or organs are uncertain.,1
