text1,text2,distance
"Schools expect and encourage conformity, which can be limiting and harmful to mental health.",Some schools are places of inclusion which celebrate diversity.,1
"Schools expect and encourage conformity, which can be limiting and harmful to mental health.","Learning to conform teaches students cultural and societal norms, which is important for both individual and collective social well-being.",1
"Schools expect and encourage conformity, which can be limiting and harmful to mental health.",The structured and consistent routine that school enforces for all students can have a positive impact on their mental health.,1
"Most schools educate students in the exact same way, which is more likely to generate a homogeneous population. This is harmful to societal, and thereby individual, well-being.","Some studies indicate that social heterogeneity weakens democracy (p. 387), which in turn has negative impacts on mental health.",1
"Schools have traditionally rewarded conformity to uniform social standards, which reduces and penalises creativity.","While education has historically focused on conformity, schools are changing in the 21st century to reward student creativity, critical thinking, communication, and collaboration.",1
"People who differ from the norm - such as those of different ethnicities, nationalities, gender identities, or sexual orientations - are particularly vulnerable to discrimination and pressure to conform while in school.",These reports are not specific to schools; people who differ from the norm tend to suffer from discrimination in wider society as well.,1
Many LGBTQ+ students report discrimination from other students and staff because they differ from the norm.,Schools can take steps to combat bullying on account of sexuality or gender identity.,1
"There is little motivation to combat anti-LGBTQ+ bullying in countries such as the UK, whose government recently cut funding for many programs designed to tackle this issue.",Schools can take steps to combat bullying on account of sexuality or gender identity.,1
Many educators do not know how to deal with this type of bullying and are unable to protect the mental health of these students.,Schools can take steps to combat bullying on account of sexuality or gender identity.,1
"Many teachers, while well-intentioned, are limited by regulations which stop them from doing more to combat this sort of bullying.",Schools can take steps to combat bullying on account of sexuality or gender identity.,1
That bullying based on difference occurs inside and outside of schools does not negate the mental health harms brought to students when they are bullied in school.,These reports are not specific to schools; people who differ from the norm tend to suffer from discrimination in wider society as well.,1
"At school, children are subjected to discrimination at a much younger age, and to a much greater extent, than they otherwise would be.",These reports are not specific to schools; people who differ from the norm tend to suffer from discrimination in wider society as well.,1
"At school, children are subjected to discrimination at a much younger age, and to a much greater extent, than they otherwise would be.",Researchers investigating the impact of discrimination on children note that schools can play a role in providing learning materials that could mitigate the negative effects of societal discrimination.,1
"Traditional, standardised schooling is the norm and does not accommodate individual differences, so true inclusivity in schools is rare.",Some schools are places of inclusion which celebrate diversity.,1
"Traditional, standardised schooling is the norm and does not accommodate individual differences, so true inclusivity in schools is rare.",Inclusive and individualised schooling approaches have gained traction in the COVID-19 pandemic.,1
"Though a number of schools claim to be places of inclusion, in reality many are not.",Some schools are places of inclusion which celebrate diversity.,1
Students being taught to follow rules without question in school creates a submissive society that is willing to accept unjust laws and regulations simply because they are issued by the authorities.,Conformity increases collective adherence to laws that benefit public mental and physical health.,1
Students being taught to follow rules without question in school creates a submissive society that is willing to accept unjust laws and regulations simply because they are issued by the authorities.,"Most people make an effort to develop a moral compass to guide them away from negative actions, irrespective of the laws of the land.",1
Students being taught to follow rules without question in school creates a submissive society that is willing to accept unjust laws and regulations simply because they are issued by the authorities.,"Submissive behaviors are not entirely tied to education; ""achievement, residence, economic level, mother's and father's education level, [and] violence by mother and father"" also factor in the development of submissive traits.",1
"The fact that people can face social sanctions simply for being different is an argument to challenge the status quo, not to maintain it.",Not conforming to societal expectations comes at a social cost to the individual.,1
"Conformist attitudes may fuel peer pressure, which has negative social outcomes for the individual.",Not conforming to societal expectations comes at a social cost to the individual.,1
"Conformist attitudes may fuel peer pressure, which has negative social outcomes for the individual.","Peer pressure can have a positive influence in cases where peers are influencing peers to undertake activities such as studying, exercising, and eating well.",1
An increasing number of companies are relaxing work dress codes to allow for autonomy and individuality among their employees.,Many employers expect their workers to adhere to a dress code or wear a uniform.,1
"Employers are increasingly preferring open and flexible working environments for their workforce. This could make an employee's conformist traits, developed while at school, disadvantageous for their mental health in the workplace.",Workplaces expect and reward conformity from their employees.,1
"Employers are increasingly preferring open and flexible working environments for their workforce. This could make an employee's conformist traits, developed while at school, disadvantageous for their mental health in the workplace.","Conformity creates greater social harmony in the workplace, which has been shown to facilitate both efficient company running and mental well-being (p. 2). As such, both employers and employees will still likely prize conformist attitudes.",1
"Employers are increasingly preferring open and flexible working environments for their workforce. This could make an employee's conformist traits, developed while at school, disadvantageous for their mental health in the workplace.",Working from home is not always viable; many countries lack the infrastructural capabilities to allow employees to work remotely.,1
"Flexible work environments lead to greater productivity, which will lead to greater employer uptake of such philosophies.",There is some evidence that worker productivity actually drops significantly the more hours they work from home.,1
"Flexible work environments lead to greater productivity, which will lead to greater employer uptake of such philosophies.",Many managers still have a strong preference for workers in the office and seven in ten claim that remote workers are easily replaceable.,1
"Non-conformity is better for innovation, which is critical for societal progress and subsequently well-being.","Learning to conform teaches students cultural and societal norms, which is important for both individual and collective social well-being.",1
"Non-conformity is better for innovation, which is critical for societal progress and subsequently well-being.",The pressure to conform could fuel innovative thinking in cultures where individualism is the norm.,1
"Non-conformity is better for innovation, which is critical for societal progress and subsequently well-being.","According to some experts, maintenance and regulation – hallmarks of conformity – are much more beneficial for societal well-being than innovation.",1
"Research has shown that having a divergent, nonconformist personality is a strong predictor of innovation, as it drives creativity and idea generation.","While non-conformity may be better for idea generation, the implementation of these ideas requires team-work and organisation, which is best facilitated by conformists (pp. 740, 742).",1
"Research has shown that having a divergent, nonconformist personality is a strong predictor of innovation, as it drives creativity and idea generation.","While non-conformity can facilitate innovation, it is not essential: there are many other personality traits that predict high innovative ability.",1
Many important innovations and inventions were spearheaded by those who did not conform to society's expectations.,"In reality, many great innovators, thinkers, and scientists work with many other people. Being able to conform in such settings can aid teamwork.",1
A person who is more likely to conform is not necessarily a person who has strong teamwork skills.,"In reality, many great innovators, thinkers, and scientists work with many other people. Being able to conform in such settings can aid teamwork.",1
Some school policies designed to enforce adherence to societal norms have been criticised for contributing to cultural erasure.,"Learning to conform teaches students cultural and societal norms, which is important for both individual and collective social well-being.",1
A rigid start time can harmfully disrupt the circadian rhythm of young adults.,"Schools tend to start at the same time each day, ensuring consistent waking hours for students. This increases the likelihood of students having good sleep hygiene and thus quality of sleep.",1
Studies have shown that the school day starts too early and can lead to chronic sleep deprivation among students.,"Having a consistent, unchanging routine facilitates sleeping well, which is important for mental well-being.",1
Studies have shown that the school day starts too early and can lead to chronic sleep deprivation among students.,School is also designed to teach students time management skills and self-discipline.,1
"The routine provided by schools only exists while a child is attending school. Children may struggle to develop a routine independently and will not reap the associated benefits once they leave school, or during any period of absence during their childhood.",The structured and consistent routine that school enforces for all students can have a positive impact on their mental health.,1
"The routine provided by schools only exists while a child is attending school. Children may struggle to develop a routine independently and will not reap the associated benefits once they leave school, or during any period of absence during their childhood.","Following a school routine teaches students how to adhere to structured schedules in the first place, likely improving their ability to stick to independently-created structures outside of school.",1
"Many families create routines for their preschool-age children, suggesting that school is not essential or necessary to this end.",The structured and consistent routine that school enforces for all students can have a positive impact on their mental health.,1
Schools create and exacerbate inequalities between students.,"Many countries have a national curriculum that its schools must follow, which aims to ensure that all students acquire the same fundamental skills by the time they leave compulsory education.",1
Schools create and exacerbate inequalities between students.,"Many schools provide remedial classes, designed to help students catch up and improve on key subject areas they struggle with. These work to reduce academic inequalities and improve mental health.",1
"Schools often neglect the needs of students who belong to racial and ethnic minority groups, which can perpetuate inequalities between these demographics and more privileged ones.","In the UK, impoverished children from minority ethnic backgrounds tend to outperform their white counterparts academically, suggesting that the needs of poor minority students are being successfully addressed by schools.",1
