text1,text2,distance
"Countries like the UK had political reasons to race ahead in vaccination rollout, regardless of the risk.",All decisions to continue or stop vaccine rollout are made for political reasons.,1
"Countries like the UK had political reasons to race ahead in vaccination rollout, regardless of the risk.","The political fallout of a dangerous vaccine would be disastrous for leaders, who thus have a strong incentive to pause rollout if such action is truly warranted.",1
Over a dozen European countries chose to pause the rollout until there had been further research; those countries who did not suspend the rollout could be construed as reckless.,The countries that opted to pause rollout are also more likely to be overly cautious with lower thresholds for risk overall.,1
Over a dozen European countries chose to pause the rollout until there had been further research; those countries who did not suspend the rollout could be construed as reckless.,"Researcher Shabir Mahdi characterised the decision to suspend vaccine use as ""reckless,"" as it removes a crucial tool for battling the pandemic.",1
"The failure of AstraZeneca to deliver vaccine doses on time, rather than the suspension, is responsible for the slow rollout.","Researcher Shabir Mahdi characterised the decision to suspend vaccine use as ""reckless,"" as it removes a crucial tool for battling the pandemic.",1
"Although data in other countries may have warranted the pause in vaccination rollout, data from the UK did not indicate any problems with the AstraZeneca vaccine.","In science, increasing the sample size of a data set is almost always preferable, so the UK should have taken other countries' data into account as well.",1
"A number of countries that decided to continue distributing the AstraZeneca vaccine were eventually vindicated, as all European countries, with the exception of Denmark, have since begun using it again.","Several EU countries are still restricting the use of the AstraZeneca vaccine to older people, while Norway has stopped using it and Austria is phasing it out in June.",1
Politicians routinely act in their own self-interest over the interest of their constituents.,"At some point when a politician makes a decision, they will consider the personal and professional consequences. Hopefully, the benefit or detriment to their constituents comes first and overrules any potential political harm to themselves.",1
Politicians routinely act in their own self-interest over the interest of their constituents.,"Many governments persisted with COVID-19 lockdowns for the good of society, despite the lockdowns' unpopularity and resultant potential for political consequences..",1
"Vaccine rollouts should align with the best interests of public health and safety, regardless of the amount of time the logistics take to come to fruition.","Vaccine rollouts are a quagmire for politicians. If you take too long, the lockdowns continue and the economy suffers as a result; unrest ensues. If you roll the vaccines out too quickly and they cause harm to citizens, there will also be unrest and subsequent uneasiness when working vaccines are approved in the future.",1
Not every decision is made for political gain or benefit.,All decisions to continue or stop vaccine rollout are made for political reasons.,1
Not every decision is made for political gain or benefit.,"While some decisions might not be made with a deliberate political gain in mind, every decision made by a government official has an element of politics; by its very nature, a decision made by a politician is a political decision.",1
The pediatric immunologist who leads the vaccination strategy in France agrees with the decision to suspend.,"The decision to suspend the AstraZeneca vaccine was more political than the decision to pause it, as relatively few scientists believed that the pause was necessary at the time.",1
An institute in Germany that recommended the suspension explained that the decision to suspend was purely scientific.,"The decision to suspend the AstraZeneca vaccine was more political than the decision to pause it, as relatively few scientists believed that the pause was necessary at the time.",1
"Elected officials are generally more concerned with the short term rather than the long term; thus, today's leaders are motivated to claim credit for vaccination campaigns with relatively little regard for future harm.","The political fallout of a dangerous vaccine would be disastrous for leaders, who thus have a strong incentive to pause rollout if such action is truly warranted.",1
"It is unethical to promote any healthcare intervention that has not been rigorously tested, as it undermines the patient's right to informed consent.","The efficacy analysis was based off of more than 17,000 participants across the U.K., Brazil, and South Africa.",1
"It is unethical to promote any healthcare intervention that has not been rigorously tested, as it undermines the patient's right to informed consent.","The World Health Organisation has been transparent about the experimental nature of the AstraZeneca vaccine, only approving it for emergency use.",1
"It is unethical to promote any healthcare intervention that has not been rigorously tested, as it undermines the patient's right to informed consent.","Public awareness about the experimental nature of COVID-19 vaccines was widespread, even before those vaccines became available to the public.",1
"It is unethical to promote any healthcare intervention that has not been rigorously tested, as it undermines the patient's right to informed consent.","Many rigorously tested healthcare interventions make it to market with full authorisation, only to have their dangers become apparent much later. Thus, even rigorous testing cannot yield perfect knowledge of a drug or vaccine's effects.",1
"The drug maker AstraZeneca and regulatory agency EMA downplayed risks and claimed that there was no link between the vaccine and blood clots, only to reverse its position a month later to point out its possible links.","Both the initial and the reversed position were based on the best analysis of available data, which is in perfect alignment with the scientific method.",1
This confusing reversal of positions undermines the public's ability to give informed consent for the vaccine.,"Both the initial and the reversed position were based on the best analysis of available data, which is in perfect alignment with the scientific method.",1
