text1,text2,distance
"Steroid use in sports enhances competition and entertainment in sport, by enhancing athletes' abilities.","Many viewers prefer to watch athletes who are particularly skilled, as opposed to just freakishly strong. Widespread steroid use prioritises the latter over the former.",1
"Steroid use in sports enhances competition and entertainment in sport, by enhancing athletes' abilities.",Fans are turned off when they perceive players to be cheating.,1
"Steroid use in sports enhances competition and entertainment in sport, by enhancing athletes' abilities.",Legalising steroids will change the nature and focus of sports.,1
"Steroid use in sports enhances competition and entertainment in sport, by enhancing athletes' abilities.",The side-effects of steroids may negatively affect how sports players behave.,1
"People instinctively find incredible displays of athleticism appealing: think fantastic dunks, long home runs, or the Olympic 100 meter dash. The more of these there are, the more fans will be interested.","What makes these feats of athleticism so appealing is their rarity. If everyone was capable of doing incredible things, that would become normal and thus not exciting.",1
There will always be outliers to keep fans interested.,"What makes these feats of athleticism so appealing is their rarity. If everyone was capable of doing incredible things, that would become normal and thus not exciting.",1
The purpose of sports is to find the limits of the human body.,Sports are about the 'natural' limits of the human body.,1
The purpose of sports is to find the limits of the human body.,"There is a lot of debate about what sport is and what its purpose is. For example, sport was once linked with preparing people for war, a function it no longer holds for most modern societies.",1
"People innately find human extremes (intelligence, speed, strength) fascinating, and set up tests to find the most extreme cases. We now consider these tests to be sports.",Finding extremes would set bad examples for people as they would be inclined to use these steroids themselves.,1
"Constant improvements in research, technology and medicine blur the lines surrounding what is 'natural', 'legal', 'unnatural' or 'illegal'.",Sports are about the 'natural' limits of the human body.,1
"Many sports have embraced technology in order to improve athletic performance, e.g. in cycling, modern bikes are far lighter and faster than their older contemporaries.",Sports are about the 'natural' limits of the human body.,1
"Many sports have embraced technology in order to improve athletic performance, e.g. in cycling, modern bikes are far lighter and faster than their older contemporaries.","Competitions based on using technology (e.g. NASCAR) are predicated on everyone using the same technology, so that the only true differences are in the athletes themselves.",1
"Many sports have embraced technology in order to improve athletic performance, e.g. in cycling, modern bikes are far lighter and faster than their older contemporaries.","The move towards e.g. lighter bikes is indicative of the fact that people find intrinsic value in going fast for its own sake, not just in comparison to their competitors.",1
"While the origins of organized training may be to prepare for war, the idea of, for example, making everyone run as fast as possible for a certain arbitrary distance to see who won is designed solely for determining the fastest person.","There is a lot of debate about what sport is and what its purpose is. For example, sport was once linked with preparing people for war, a function it no longer holds for most modern societies.",1
"Even then, certain people were renowned specifically for their athletic prowess (e.g. they could run faster than anyone else or throw a spear farther).","There is a lot of debate about what sport is and what its purpose is. For example, sport was once linked with preparing people for war, a function it no longer holds for most modern societies.",1
"Cheating is relative. If steroids were not against the rules, then it would not be cheating to use them.",Fans are turned off when they perceive players to be cheating.,1
"Cheating is relative. If steroids were not against the rules, then it would not be cheating to use them.","What matters is the fan's perception of cheating, and these norms have already been well established.",1
"Steroid use does not affect the rules governing game dynamics and is therefore not cheating. It only changes an individual player's level of skill, as does training and inborn ability.",Fans are turned off when they perceive players to be cheating.,1
