text1,text2,distance
The fear over 5G usage is mostly a baseless conspiracy.,"While this may be true, as no large studies on the basis for people's fears over 5G usage have been done, the assertion that the fear is mostly baseless is not itself based on any empirical evidence.",1
Many people believe that the implementation of 5G technology around the world has contributed to the spread of the coronavirus.,"Just because people believe it does not make it true. The coronavirus spreads from person-to-person contact and not through radio waves. Therefore, it has no link to 5G.",1
Many people believe that the implementation of 5G technology around the world has contributed to the spread of the coronavirus.,"The vast majority of people do not believe there is a link. And of the people who do think there is a link, most get their news from social media rather than a reputable news source so their opinions are less valid.",1
"It has not been clearly shown that there are no adverse immune system effects, thus, for the sake of argument, a potential exists for a link to 5G in susceptibility to all pathogens, against which the immune system defends, to be found in the future.","Just because people believe it does not make it true. The coronavirus spreads from person-to-person contact and not through radio waves. Therefore, it has no link to 5G.",1
"It has not been clearly shown that there are no adverse immune system effects, thus, for the sake of argument, a potential exists for a link to 5G in susceptibility to all pathogens, against which the immune system defends, to be found in the future.","No other known pathogens are known to be influenced by radio waves. Thus, there is good reason to believe Covid-19 will likewise not be influenced by radio waves.",1
"Even if it might be a conspiracy theory, these rumors have gone global, leading to protests in countries.","The vast majority of people do not believe there is a link. And of the people who do think there is a link, most get their news from social media rather than a reputable news source so their opinions are less valid.",1
"Since thorough investigations and reviews prove that using 5G isn't particularly harmful, it would follow that people's fears regarding this are based on false conspiracies.","While this may be true, as no large studies on the basis for people's fears over 5G usage have been done, the assertion that the fear is mostly baseless is not itself based on any empirical evidence.",1
Most 5G frequencies are too far from ionizing radiation but other non-ionizing radiation does have a thermal effect on the human body.,"Ionizing radiation is not the only potential health risk from 5G cellular. There are known health risks from many types of non-ionizing radiation. One category is thermal effects. Microwaves (as microwave ovens demonstrate) can cause burns, for example.",1
This is just speculation. It is also possible no health impacts of 5G might be discovered.,"According to the World Health Organization, although no harmful health effects have been linked to wireless technologies, ""only a few studies have been carried out at the frequencies to be used by 5G"". If more studies are carried out at the frequencies to be used by 5G, it is possible negative health impacts of 5G might be discovered.",1
"The Swiss have embarked upon a moratorium over 5G ehtrust.org As the biological effects of EMF in general and 5G, in particular, are still being debated, potential claims for health impairments may come with a long latency. Current concerns regarding potential negative health effects from electromagnetic fields on 5G devices are likely to increase.","According to the World Health Organization, although no harmful health effects have been linked to wireless technologies, ""only a few studies have been carried out at the frequencies to be used by 5G"". If more studies are carried out at the frequencies to be used by 5G, it is possible negative health impacts of 5G might be discovered.",1
