text1,text2,distance
Vaccination programs rely upon herd immunity for maximum efficacy.,Children do not have a moral obligation to protect one another. It is not the responsibility of children to undergo the potential risk of getting a vaccine for the benefit of another child.,1
Vaccination programs rely upon herd immunity for maximum efficacy.,"Governments cannot force someone to donate their organs, even if it will save the lives of others. Similarly, governments cannot force people to take risks with their own bodies in order to limit the risk to the bodies of others.",1
Vaccination programs rely upon herd immunity for maximum efficacy.,"According to the CDC, vaccine rates remain high even without this policy, so the net change in herd immunity will be small.",1
Vaccination programs rely upon herd immunity for maximum efficacy.,Herd immunity is only a factor for diseases that are easily and inadvertently spread person-to-person (like the flu). The herd-immunity argument has no bearing on something like tetanus (i.e. your kid being vaccinated will not help my kid avoid stepping on a nail). Non-vaxxers would argue that HPV and Hep B are not transmissible in the normal activities of grade-schoolers.,1
Unvaccinated people are a potential danger to vaccinated people and especially to people who are unable to be vaccinated due to medical issues.,Children do not have a moral obligation to protect one another. It is not the responsibility of children to undergo the potential risk of getting a vaccine for the benefit of another child.,1
Unvaccinated people are a potential danger to vaccinated people and especially to people who are unable to be vaccinated due to medical issues.,"No one is put at risk by non-vaccination, except the unvaccinated person. Other people can choose to vaccinate and, if vaccines work as claimed, the vaccinated should be at no risk from the unvaccinated.",1
It is the government's responsibility to protect all of its citizens and so through this tax it would protect those vulnerable to preventable diseases.,Children do not have a moral obligation to protect one another. It is not the responsibility of children to undergo the potential risk of getting a vaccine for the benefit of another child.,1
It is the government's responsibility to protect all of its citizens and so through this tax it would protect those vulnerable to preventable diseases.,"Governments cannot force someone to donate their organs, even if it will save the lives of others. Similarly, governments cannot force people to take risks with their own bodies in order to limit the risk to the bodies of others.",1
It is the government's responsibility to protect all of its citizens and so through this tax it would protect those vulnerable to preventable diseases.,"It is unfair to make a person suffer for another's benefit without their consent, as the person who suffers never gets to experience the benefit which their suffering allowed.",1
"Many taxation programs are a net transfer of wealth, with the ""haves"" paying higher taxes to provide service for the ""have-nots,"" i.e. Americans pay taxes to support public schools even if they themselves have no children OR are paying the additional tuition to send their children to private schools.","Other utilitarian policies, such as taxation, at least allow the individual who suffered to experience some of the aggregate benefit that resulted from their suffering. The person vaccinated experiences no benefit as a result of another person living.",1
"The benefit they experience is living in a society mostly free of diseases like measles, mumps, rubella, pertussis, smallpox and so on.","It is unfair to make a person suffer for another's benefit without their consent, as the person who suffers never gets to experience the benefit which their suffering allowed.",1
"Being vaccinated is in every case a net expected health benefit. The total risk of all adverse reactions is substantially less than the total risk of all complications of catching the relevant disease. Therefore you are not ""making a person suffer"" by vaccinating them.","It is unfair to make a person suffer for another's benefit without their consent, as the person who suffers never gets to experience the benefit which their suffering allowed.",1
"The moral obligation of the (decision-making) parent, not the child, is what is at issue here.",Children do not have a moral obligation to protect one another. It is not the responsibility of children to undergo the potential risk of getting a vaccine for the benefit of another child.,1
Children have a moral obligation not to harm one another. Exposing other children to a deadly virus is harm.,Children do not have a moral obligation to protect one another. It is not the responsibility of children to undergo the potential risk of getting a vaccine for the benefit of another child.,1
