text1,text2,distance
Health providers should set a good example to the rest of the population.,The responsibility of health providers is to do their job well. They should not be forced to get medical procedures to keep their job.,1
Health providers should set a good example to the rest of the population.,"If groups of healthcare providers complain/protest a mandatory vaccine, this could inadvertently place the spotlight on anti vaccination rhetoric, outweighing any 'good example' effect.",1
Health providers should set a good example to the rest of the population.,"""1 in 4 nurses are obese"" so they are clearly not already setting a good example on recommended health practices.",1
Health providers should set a good example to the rest of the population.,"A mandate may undercut the positive message of healthcare workers getting the vaccine. The ""good example"" would not be seen as voluntary, and thus might be viewed with suspicion.",1
Health providers should set a good example to the rest of the population.,"In order for healthcare workers' vaccination practices to be used as a ""good example,"" their vaccination status would have to be made public. This would constitute an infringement on their right to privacy.",1
Healthcare organizations can use their employees as a more reliable database for feedback on the vaccination because those who work in healthcare are more likely to report any unexpected side effects.,"You do not experiment on your most important people. In fact, you do not experiment on people in the first place.",1
"If all healthy people got vaccinated, the herd immunity would stop outbreaks of flu (spreading), reducing the threat of contracting the flu for the un-vaccinated.",The flu could mutate in such a manner that renders vaccines far less effective. These variants re-establish any threats of outbreak and would require even more research and vaccination.,1
Health care providers getting vaccinated will encourage their patients to also get vaccinated.,"The majority of people do not follow their doctor's advice, making it unlikely they will be convinced to get vaccinated based on the example of their health care providers.",1
Research suggests that health care providers will be able to advocate (to their patients) about the value of vaccination in the general public better when they themselves are receiving the vaccine.,"Health care workers are trained especially to be able to connect with patients without themselves having to experience each illness or procedure. Similarly, vaccine education for health care workers could ensure they are able to advocate without the level of intruding on freedoms a mandatory vaccine requires.",1
There is a difference between following medical advice and being affected by the role modelling offered by health-care workers. The influence of vaccination is more likely to be a subtle/ gradual shift in perception that leads to greater vaccine uptake.,"The majority of people do not follow their doctor's advice, making it unlikely they will be convinced to get vaccinated based on the example of their health care providers.",1
It is already normal for the freedoms of healthcare workers to be limited in order to ensure the protection of their patients.,The responsibility of health providers is to do their job well. They should not be forced to get medical procedures to keep their job.,1
"Even if the role model effect of a mandatory vaccine was nullified, a mandatory vaccine would still create positive health impacts, making it worthwhile to pursue.","If groups of healthcare providers complain/protest a mandatory vaccine, this could inadvertently place the spotlight on anti vaccination rhetoric, outweighing any 'good example' effect.",1
Providers have taken the responsibility of treating people. Not vaccinating and possibly exposing patients to the flu is irresponsible and dangerous.,The Cochrane Review reports that vaccinating healthcare workers does not reduce hospitalization or death in the nursing home population.,1
Providers have taken the responsibility of treating people. Not vaccinating and possibly exposing patients to the flu is irresponsible and dangerous.,It is impossible to avoid flu exposure during flu season and no flu vaccine is effective against all strains.,1
Providers have taken the responsibility of treating people. Not vaccinating and possibly exposing patients to the flu is irresponsible and dangerous.,"Obligating an individual to submit to these risks in order to do a job is discriminatory, and thus unethical. Unless all vaccines become mandatory for all jobs where there is a risk of negative effect on other people.",1
Many companies need their staff and customers to be safe and healthy.,"Companies require their employees to be safe and healthy enough to perform their job, and have no incentive to care otherwise. If health providers can still perform their roles in the workplace, then companies need not be concerned.",1
"Food service workers don't have a choice(other than quitting their job) about following sanitation procedures in how they prepare food. All kinds of workers don't have a choice about whether to wear the company uniform, show up on time, etc. Their autonomy is limited by their agreement to follow company/industry guidelines when they accept the job. Make this a guideline, meaning people can apply for exceptions, but in the absence of an exception, getting the vaccine will be the ""default"" option.","It is disingenuous to compare a uniform, which one can take off, or a time requirement, to a vaccine which is permanently present in one's body.",1
"The military need an exemption to refuse vaccines, so that they don't get sick and bring new diseases overseas to civilians.",It's worth differentiating between vaccines that prevent infection or lessen hospitalisation and disease effects.,1
The patients that come into health care providers are those most likely to be at serious risk from experiencing serious complications from the flu.,"Protecting those ill/susceptible people when they go to a doctor's visit would be negligible, since those same people go for haircuts, manicures and to the grocery, where they are exposed to the flu as well as many other illnesses.",1
Many high risk patients actively avoid high-risk areas (e.g. public spaces) during flu season given the medical warnings of the heightened risk of contracting the flu.,"Protecting those ill/susceptible people when they go to a doctor's visit would be negligible, since those same people go for haircuts, manicures and to the grocery, where they are exposed to the flu as well as many other illnesses.",1
Medical advice for high risk patients includes avoiding high-risk situations such as shopping centers. The availability of delivery services and online shopping makes this a practical option that many can use to protect their health.,"Protecting those ill/susceptible people when they go to a doctor's visit would be negligible, since those same people go for haircuts, manicures and to the grocery, where they are exposed to the flu as well as many other illnesses.",1
"Healthcare providers are more likely to see people in those vulnerable populations, which could be a risk to those groups if the provider is infected.",Such a risk would be nullified if the vulnerable people in question were vaccinated.,1
It is far more efficient to vaccinate one potential vector for flu transmission than an entire group of potential flu victims. This would free up flu vaccine resources to be used elsewhere.,Such a risk would be nullified if the vulnerable people in question were vaccinated.,1
