text1,text2,distance
A vegan society would have environmental advantages.,"Veganism may cause people to be more complacent about their environmental choices, thereby reducing the likelihood they will make other important environmental decisions.",1
A vegan society would have environmental advantages.,Livestock farming can benefit the environment.,1
A vegan society would have environmental advantages.,People's eating habits are not the most important issue that should be addressed to save the environment.,1
A vegan society offers the most sustainable way to manage resources.,Producing certain vegan foods requires more water than livestock.,1
A vegan society offers the most sustainable way to manage resources.,Increased demand for vegan superfoods has encouraged producers to adopt production methods that are bad for the environment.,1
"Vegan agriculture requires less land, and treats what land it does use better.",The farming techniques needed to increase crop production in a vegan world would damage the environment.,1
"Since natural environments are often destroyed to make space for pasture, a vegan world would reduce deforestation.",Soya cultivation in Argentina and Brazil has been linked to extensive deforestation.,1
"Since natural environments are often destroyed to make space for pasture, a vegan world would reduce deforestation.",Growing the appropriate caloric amount of vegan crops to supplant meat would require more arable land.,1
"Soil degradation could be reversed through vegan means, such as biochar, compost, no-till farming, biocyclic humus soil, and crop rotation.","Continuous cropping destroys soil structure and causes erosion, while pasture animals can reduce soil degradation (p. 1, p. 1344).",1
"Soil degradation could be reversed through vegan means, such as biochar, compost, no-till farming, biocyclic humus soil, and crop rotation.","Biocyclic humus is expensive and opposed by large agricultural companies, making its widespread adoption unlikely.",1
Overgrazing can cause soil degradation as well as a host of other environmental issues.,"Continuous cropping destroys soil structure and causes erosion, while pasture animals can reduce soil degradation (p. 1, p. 1344).",1
"In a vegan world, since humans would not be producing crop for animal feed, crop production is likely to decrease and - with it - the use of damaging techniques, such as monocropping.","Monocrop agriculture, which may be needed to meet the demand for vegan products, has been environmentally detrimental.",1
Crop rotation is more sustainable for the environment and results in greater yields (p. 405). This method could be used to increase vegan crop production.,The farming techniques needed to increase crop production in a vegan world would damage the environment.,1
"Compared to animal agriculture, veganism wastes less food.","Food wastage would still occur in a vegan society, meaning world hunger may still exist.",1
"If all humans were vegan, plant crops currently grown for farm animal consumption could feed humans instead.",Humans already produce more food than they eat. There is no need for societies to become vegan to allow all humans to have enough to eat: a better means of distributing food is needed.,1
"If all humans were vegan, plant crops currently grown for farm animal consumption could feed humans instead.",World hunger is not currently caused by a lack of food but by geopolitical inequalities and conflicts (p. 14).,1
