text1,text2,distance
"Homepathic substances are in practice placebos that are explicitly marketed as active, non-placebo substances. This is fundamentally fraudulent.","The placebo effect depends on them seeming to work; if the end result is good, perhaps it is permissible.",1
"Homepathic substances are in practice placebos that are explicitly marketed as active, non-placebo substances. This is fundamentally fraudulent.","If the placebo works, the end result is positive; as such, homeopathy should remain supported.",1
"Placebos are not guaranteed to work, waste money, and are actually harmful to the person if their condition worsens with time.","If the placebo works, the end result is positive; as such, homeopathy should remain supported.",1
Homeopaths are trained to listen to their patients extensively. The relief of being heard is likely what patients benefit from rather than the medicine itself.,"If the placebo works, the end result is positive; as such, homeopathy should remain supported.",1
Proponents of homeopathy claim that greater dilutions (lower concentration) of supposed active ingredients produce stronger effects. Medical science has shown the opposite: that responses are correlated to dosages.,"It may not seem to follow current scientific or medicinal knowledge, but perhaps it is more advanced in that regard, and science will catch up to the work homeopathy is already doing.",1
Proper science based medicine follows the science rather than leading it. It's a fraud until and unless it's proven to work,"It may not seem to follow current scientific or medicinal knowledge, but perhaps it is more advanced in that regard, and science will catch up to the work homeopathy is already doing.",1
"Of the many studies that have been conducted, not one has proven the efficacy of homeopathy.","It may not seem to follow current scientific or medicinal knowledge, but perhaps it is more advanced in that regard, and science will catch up to the work homeopathy is already doing.",1
"Homeopathy is ineffective, yet proponents advocate it as a treatment for life-threatening diseases including cancer.",There is plenty of anecdotal evidence to suggest that homeopathy does work.,1
"It is not merely fraudulent, but an act of murder, to prescribe homeopathic remedies to those with life-threatening illnesses.","In cases where modern medicine can no longer help, perhaps homeopathy would be a positive idea, as it may stand a slight chance of genuinely working when other options have been exhausted.",1
"Homeopathy outright ignores all known science, rendering all of its claims fraudulent.","It may not seem to follow current scientific or medicinal knowledge, but perhaps it is more advanced in that regard, and science will catch up to the work homeopathy is already doing.",1
Proper science based medicine follows the science rather than leading it. It's a fraud until and unless it's proven to work,"It may not seem to follow current scientific or medicinal knowledge, but perhaps it is more advanced in that regard, and science will catch up to the work homeopathy is already doing.",1
"Of the many studies that have been conducted, not one has proven the efficacy of homeopathy.","It may not seem to follow current scientific or medicinal knowledge, but perhaps it is more advanced in that regard, and science will catch up to the work homeopathy is already doing.",1
The places where placebo are better than current therapies are the places where current therapies are being abandoned.,"A positive unreasonable belief, otherwise known as placebo, was found effective and even superior to modern medicine in some rare cases.",1
The majority of studies say otherwise.,"A positive unreasonable belief, otherwise known as placebo, was found effective and even superior to modern medicine in some rare cases.",1
Medicine is based in statistical analysis. Working in rare cases would be considered a non-working therapy.,"A positive unreasonable belief, otherwise known as placebo, was found effective and even superior to modern medicine in some rare cases.",1
Fraudulent placebo is still something fraudulent by definition.,"A positive unreasonable belief, otherwise known as placebo, was found effective and even superior to modern medicine in some rare cases.",1
"Patients do not have the requisite knowledge base to make informed decisions about their health, especially in the presence of disinformation.","Patients have agency and the ability to choose. If that is their decision then nobody else need get involved, certainly not with accusations of fraud.",1
"Selling anything in a pharmacy creates a context of trust, which is misleading as it may lead people to choose something that does not have a real effect.","Patients have agency and the ability to choose. If that is their decision then nobody else need get involved, certainly not with accusations of fraud.",1
The person selling homeopathy is committing fraud unless they tell the patient that it can't possibly work and actually all the underpinnings are nonsense.,"The doctors can instruct patients about the medicine being homeopathic. In some countries, there is a law for it. If a patient knows he buys an overpriced sugar pill and buys it of his own will, it is not fraud.",1
The person selling homeopathy is committing fraud unless they tell the patient that it can't possibly work and actually all the underpinnings are nonsense.,Not every pharmacist or shopkeeper can be held responsible for the marketing done by the homeopathic sector.,1
Anyone who sells something that is a fraud should be prosecuted for fraud. Do your research before selling a product to the public.,Not every pharmacist or shopkeeper can be held responsible for the marketing done by the homeopathic sector.,1
"Most of the people suggesting homeopathic treatments are not doctors, as it is not a prescribed medicine.","The doctors can instruct patients about the medicine being homeopathic. In some countries, there is a law for it. If a patient knows he buys an overpriced sugar pill and buys it of his own will, it is not fraud.",1
