text1,text2,distance
There are examples of several other western countries utilising the single-payer system with great success.,"Canada is starting to privatize the healthcare system, which suggests the system doesn't work.",1
There are examples of several other western countries utilising the single-payer system with great success.,The Canadian single payer is likely a violation of the Bill of Rights because wait times - which for elective surgeries are on average 7 weeks - are so high that it violates the right to access care.,1
There are examples of several other western countries utilising the single-payer system with great success.,"Since there are many sociological, economic, legal, and medical differences between the US and the UK. Thus, it is unreasonable to assume that implementing a UK-based system in the US would work at even the level it does in the UK.",1
"When looked at at a cost/value ratio, the UK system is extremely effective.","The UK has private health insurance companies, so citizens buy health insurance to pay for further coverage.",1
"When looked at at a cost/value ratio, the UK system is extremely effective.","The UK has one of the worst healthcare systems in the world, according to a report produced by the OECD.",1
The UK system costs less than half as much as the US system.,This would suggest that steps need to be taken to reduce the cost of healthcare in the US. It’s not necessarily the single payer system that causes this.,1
Most people do not purchase private health insurance (about 10.6% in 2015).,"The UK has private health insurance companies, so citizens buy health insurance to pay for further coverage.",1
"Private insurance is available in the UK, but the premiums are way lower (about one-tenth of the price of U.S. private insurance) since most healthcare is funded publicly.","The UK has private health insurance companies, so citizens buy health insurance to pay for further coverage.",1
"That same report found that the United States spends far more on health than all other OECD countries, but lags behind in commensurate life expectancy gains.","The UK has one of the worst healthcare systems in the world, according to a report produced by the OECD.",1
"In Canada, there are private hospitals but patient bills are paid primarily by the federal government.","Canada is starting to privatize the healthcare system, which suggests the system doesn't work.",1
Single-payer health systems are more cost-effective.,"Moving to a single-payer system would negatively affect international healthcare systems, as the US healthcare market essentially subsidizes much of the rest of the world's access to new products and new procedures.",1
Single-payer health systems are more cost-effective.,"Healthcare is fundamentally a risk venture. For profit insurers seek to take on the lowest risk patients, which leaves high risk patients the public system. Because they are high risk, they will, on average, cost the system, placing the financial burden on the tax payer.",1
Single-payer health systems are more cost-effective.,Cost effectiveness is far less important than individual freedom in choosing your own healthcare options and a focus on cost efficiency can trample rights.,1
Single-payer health systems are more cost-effective.,Using monopolistic power to reduce costs is shortsighted and will lead to deadweight loss.,1
Single payer systems offer the advantage of bargaining power with drug providers and other suppliers.,Congress has prohibited Medicare and Medicaid from using their buying power to negotiate lower prices.,1
Eliminating the incentive to raise prices for profit will reduce costs.,The overhead cost of administrating medicare is not lower when one takes into account the implicit costs that are not registered as accounting costs. Private firms must pay for these services through increased prices.,1
"With one payer, you get less bureaucratic overhead, making it cheaper and easier to use.","When someone under a private system chooses and pays for their own healthcare, the only bureaucratic overhead is that individual person. It is unclear how adding a layer of bureaucratic overhead over the public market would reduce bureaucratic overhead.",1
"These drugs/procedures etc are not exported for free - the companies still charge other countries for products and development costs, and the US healthcare system transitioning to single payer status would not change this.","Moving to a single-payer system would negatively affect international healthcare systems, as the US healthcare market essentially subsidizes much of the rest of the world's access to new products and new procedures.",1
New health related products and procedures do not necessarily lead to better outcomes nor are they inherently less expensive.,"Moving to a single-payer system would negatively affect international healthcare systems, as the US healthcare market essentially subsidizes much of the rest of the world's access to new products and new procedures.",1
Single payer would simplify the healthcare system for everyone.,"People have diverse needs and values when it comes to healthcare, especially in the US, and pushing to simplify the system will create a one-size-fits-all approach which will put minority points of view at a disadvantage.",1
"There is less paperwork to be completed for complicated insurance policies, which could be difficult for people who are unwell or poorly educated to complete.","If there is a single-payer system it will inevitably involve the government and if there is a single, consistent principle of big government it is the generation of paperwork.   Thus, there is no reason to assume that there would be less paperwork -- it would just be different paperwork to a different entity.",1
Saving human lives should not be an activity reliant on the incentive by profit.,"For a system to be sustainable, money needs to exchange hands in some form (whether it's called profit, commission, grant or salary).",1
Saving human lives should not be an activity reliant on the incentive by profit.,Saving lives is important and should be more profitable than other things.,1
"In September 2015, Shkreli received widespread criticism when Turing obtained the manufacturing license for the antiparasitic drug Daraprim and raised its price by a factor of 56 (from US$13.5 to $750 per pill).",It is precisely because the profit was 'controlled' that allowed it to swing wildly. The company could get away with it because the insurance companies covered most of the high costs. It wouldn't cause the cost to consumer much. A third party payer arrangement allowed the high price and it would continue with Single payer (exclusive third party).,1
"Compared to other high-income countries with single-payer systems, the US spends the most per capita on prescription drugs.",It is precisely because the profit was 'controlled' that allowed it to swing wildly. The company could get away with it because the insurance companies covered most of the high costs. It wouldn't cause the cost to consumer much. A third party payer arrangement allowed the high price and it would continue with Single payer (exclusive third party).,1
"International experience demonstrates that policies like universal health coverage, insurance benefit design that restricts out-of-pocket spending, and certain price control strategies, like centralized price negotiations are effective.",It is precisely because the profit was 'controlled' that allowed it to swing wildly. The company could get away with it because the insurance companies covered most of the high costs. It wouldn't cause the cost to consumer much. A third party payer arrangement allowed the high price and it would continue with Single payer (exclusive third party).,1
"By that logic, if saving a life (or thousands) is not profitable, then that person (or people) should be left to die.",Saving lives is important and should be more profitable than other things.,1
The current system does the opposite. It is more profitable for an insurer to deny coverage than it is to provide coverage.,Saving lives is important and should be more profitable than other things.,1
The current system does the opposite. It is more profitable for an insurer to deny coverage than it is to provide coverage.,"In the US, government run and funded Medicare is more likely to deny claims than commercial health insurers.",1
Medicare is not a single-payer universal health system that does not in any case deny health treatment.,"In the US, government run and funded Medicare is more likely to deny claims than commercial health insurers.",1
"A single-payer system results in lower stress levels, which produces dramatic and profound societal bounty.",Single payer is one among many possible methods of paying for (allocating) healthcare resources. The actual provision of healthcare (and the consequences therof) probably have more bearing on people's mental state than the method of payment.,1
It would provide equal access to the same health care regardless of level of income.,A single-payer healthcare system would lead to an increase in taxes and would therefore damage the economy.,1
It would provide equal access to the same health care regardless of level of income.,"Cost effective drugs and treatments may not be available through the system. It only extends to life extending drugs, not life saving drugs.",1
It would provide equal access to the same health care regardless of level of income.,"What happens in other countries with one payer systems is the “normal” people have to use the under funded system, while the wealthy will pay out of pocket for better healthcare.",1
"There is less paperwork to be completed for complicated insurance policies, which could be difficult for people who are unwell or poorly educated to complete.","If there is a single-payer system it will inevitably involve the government and if there is a single, consistent principle of big government it is the generation of paperwork.   Thus, there is no reason to assume that there would be less paperwork -- it would just be different paperwork to a different entity.",1
Reduction of ill people leads to a healthier and more productive population.,A single-payer healthcare system would lead to an increase in taxes and would therefore damage the economy.,1
Tax would replace insurance payments.,A single-payer healthcare system would lead to an increase in taxes and would therefore damage the economy.,1
"There would likely be demonstrable decrease to annual individual healthcare costs that are more significant than the tax increase, leading to a net gain.",A single-payer healthcare system would lead to an increase in taxes and would therefore damage the economy.,1
Other countries have shown that a single payer system is viable without a detrimental effect on the overall economy.,A single-payer healthcare system would lead to an increase in taxes and would therefore damage the economy.,1
"The argument that ""the best doctors will gravitate towards the wealthy"" is itself an argument for narrowing the gap between least coverage and most coverage by providing a minimum national standard of healthcare that can afford to higher the so called ""best"" doctors.",This also means the best doctors will gravitate towards the wealthy.,1
"The ""best doctors"" are even more likely to gravitate towards the wealthy inside a system that ONLY affords the wealthy access to better doctors.",This also means the best doctors will gravitate towards the wealthy.,1
"Single-payer or tax-funded healthcare systems worldwide are not ""all under-funded"".","What happens in other countries with one payer systems is the “normal” people have to use the under funded system, while the wealthy will pay out of pocket for better healthcare.",1
Reduction of ill people leads to a healthier and more productive population.,A single-payer healthcare system would lead to an increase in taxes and would therefore damage the economy.,1
Tax would replace insurance payments.,A single-payer healthcare system would lead to an increase in taxes and would therefore damage the economy.,1
"There would likely be demonstrable decrease to annual individual healthcare costs that are more significant than the tax increase, leading to a net gain.",A single-payer healthcare system would lead to an increase in taxes and would therefore damage the economy.,1
Other countries have shown that a single payer system is viable without a detrimental effect on the overall economy.,A single-payer healthcare system would lead to an increase in taxes and would therefore damage the economy.,1
"The former are not ""experimetal treatments,"" they have no scientific basis and should be outside of medicine.","Medicare and Medicaid do not cover acupuncture, homeopathy, and the use of herbs. Nor does it cover any experimental treatments.",1
It is unethical and immoral to deny basic healthcare to millions of Americans solely because it  may limit the variety of choices and low rates of others.,Any third party payer will reduce the number of available choices.,1
It is unethical and immoral to deny basic healthcare to millions of Americans solely because it  may limit the variety of choices and low rates of others.,Any ethical consideration must also take into account that nobody is entitled to the product of others' labor.,1
"There are many ways to keep costs down in a public healthcare system, such as providing preventative care and education to the public.",The only way to keep costs down in a system absent of competition is to cut service.,1
The large buying power of a public health system reduces drug prices.,The only way to keep costs down in a system absent of competition is to cut service.,1
Single payer systems look for ways to reduce cost of service resulting in care that has better outcomes. Insurance based health care either looks for lower costs by denying care or increasing prices to maximize profit with the cost of peoples health,The only way to keep costs down in a system absent of competition is to cut service.,1
"The current market mechanism can provide data, which could be a starting point for setting up a single payer system.","Without prices generated by some sort of market mechanism, it is not possible to determine real demand and efficiently match supply with that demand.",1
"The current market mechanism can provide data, which could be a starting point for setting up a single payer system.","This assumes that the pattern of demand is static, which would require no demographic, technological, preferential or other changes; as well as assuming that there will be no external economic shocks, either positive or negative. This assumption is unlikely to bear out.",1
